student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,screen_time_hours,sleep_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,productivity_score,exam_score,burnout_level
1344,21,Female,High School,7.86,2.51,1.64,2.93,2.33,11.68,8.6,18,116,1,1,Average,7,43.48,71.39,11.39,4.7525
1345,24,Female,College,6.94,0.55,2.54,2.83,2.34,10.04,6.22,91,130,1,1,Average,7,30.78,47.91,35.15,4.9125
1346,18,Other,High School,9.18,1.78,1.02,4.94,1.87,3.12,6.64,97,214,1,1,Average,7,43.51,89.9,12.46,3.6050000000000004
1347,21,Male,College,7.41,3.2,2.33,2.88,3.0,11.89,7.61,2,48,1,1,Average,3,32.78,10.45,37.34,6.04
1348,22,Male,College,7.31,0.22,3.6,3.38,3.93,9.33,7.05,106,254,0,0,Poor,2,13.16,93.14,18.62,5.915
1349,19,Female,High School,4.48,1.36,1.98,3.12,1.84,7.67,5.16,105,426,0,1,Good,8,46.49,30.63,69.66,4.4075
1350,21,Male,High School,2.33,0.15,4.14,2.55,0.17,3.52,6.46,66,405,1,1,Good,1,30.45,64.16,96.21,4.6525
1351,21,Other,College,4.23,2.71,1.91,5.1,2.05,10.34,8.23,54,277,0,1,Average,2,11.36,97.35,81.09,6.3025
1352,22,Other,High School,6.73,0.49,1.04,4.01,1.82,9.81,6.99,87,157,1,1,Poor,1,45.52,85.55,10.21,6.4575
1353,20,Female,College,6.95,1.35,3.41,1.21,0.3,11.54,5.78,112,362,1,1,Poor,1,48.64,25.84,34.05,6.4925
1354,17,Female,College,6.01,4.82,0.19,4.3,0.19,6.29,6.33,21,156,0,0,Good,8,29.68,29.85,60.42,4.065
1355,22,Female,College,4.84,0.44,3.97,4.24,3.06,10.79,7.04,48,311,0,1,Good,4,24.86,30.12,18.85,5.9975000000000005
1356,20,Female,High School,4.19,1.47,2.05,3.36,2.3,6.64,6.07,110,499,1,1,Average,5,25.93,54.83,91.44,4.7325
1357,23,Female,College,4.28,2.66,4.39,5.63,0.23,6.53,4.98,56,36,1,0,Average,6,18.38,83.44,27.33,5.295
1358,22,Female,High School,5.96,3.16,4.18,3.79,1.56,6.75,6.38,65,268,1,1,Average,8,19.41,71.61,8.84,4.04
1359,17,Female,College,4.07,0.66,1.28,3.36,0.14,3.44,7.81,32,13,0,0,Average,7,32.0,36.64,79.89,2.9975
1360,22,Female,High School,9.46,3.94,1.21,2.32,2.57,4.94,4.86,21,304,0,0,Average,2,30.79,44.2,46.25,5.1
1361,21,Other,College,9.72,4.1,4.6,5.3,2.02,10.99,5.18,18,44,1,0,Average,9,23.49,96.16,21.79,5.5275
1362,19,Female,College,9.78,4.33,3.8,5.87,1.69,8.55,8.01,84,347,0,0,Good,6,24.07,35.22,35.3,5.1025
1363,21,Male,High School,8.4,2.45,3.06,1.96,3.88,8.02,5.62,111,401,0,1,Average,6,22.96,15.8,73.11,4.59
1364,18,Male,College,2.16,0.04,2.88,1.34,2.85,6.14,8.07,31,23,1,0,Poor,8,26.9,99.75,9.97,2.8525
1365,24,Other,College,1.71,1.27,4.0,1.61,3.79,6.31,4.97,37,434,1,0,Good,3,42.82,20.83,87.4,4.9875
1366,19,Other,College,7.66,1.44,0.51,1.04,2.73,3.76,5.05,16,150,1,0,Good,7,42.38,81.76,79.5,3.1875
1367,24,Female,High School,4.93,3.42,2.0,2.22,1.63,5.41,6.86,79,0,1,1,Poor,1,39.91,81.91,36.3,4.942500000000001
1368,22,Male,High School,3.91,1.37,1.27,5.62,0.18,10.26,8.07,19,134,1,1,Poor,3,22.64,81.27,32.34,6.2025
1369,17,Other,College,7.59,3.01,0.58,3.2,3.16,4.8,4.65,99,122,1,1,Poor,5,25.44,16.95,25.38,4.5874999999999995
1370,23,Female,High School,7.55,0.49,0.94,4.35,3.8,7.51,6.73,12,450,0,1,Average,8,14.92,35.38,35.65,4.2825
1371,21,Other,College,1.47,3.41,4.49,1.17,1.92,9.44,4.03,86,479,0,1,Poor,8,10.75,24.93,21.46,4.645
1372,20,Other,High School,3.11,1.18,0.15,1.64,3.52,7.4,7.94,17,154,1,1,Good,7,39.33,32.86,4.02,3.5250000000000004
1373,20,Other,College,4.18,4.51,2.81,2.64,0.17,7.25,6.43,84,458,0,1,Poor,1,12.81,50.29,97.62,5.615
1374,21,Other,College,6.78,1.67,1.21,4.26,0.1,11.58,8.91,52,431,0,0,Good,1,34.73,77.09,7.39,6.4825
1375,21,Male,High School,8.48,4.65,4.4,2.03,3.69,10.8,4.83,54,146,0,0,Average,2,27.42,28.57,93.23,6.5
1376,17,Other,High School,4.2,1.95,0.49,2.86,1.6,7.43,5.7,62,299,0,0,Average,1,29.66,44.41,29.04,5.8975
1377,20,Other,College,8.5,3.72,3.65,1.89,3.52,4.5,8.83,75,121,0,1,Poor,1,16.31,11.74,52.53,4.14
1378,22,Other,High School,3.35,1.11,2.8,4.55,3.4,5.51,4.68,114,434,1,0,Poor,1,49.64,10.59,86.0,6.095
1379,20,Other,College,5.24,0.76,1.76,1.06,3.03,11.97,7.85,35,434,0,0,Poor,9,27.91,74.48,71.28,4.045
1380,18,Other,High School,7.91,4.42,3.62,2.34,2.2,5.39,7.8,97,357,0,0,Good,5,23.27,73.7,79.75,3.7325
1381,21,Male,College,6.94,1.14,4.69,4.83,0.25,4.16,7.0,1,30,1,1,Average,8,27.3,31.0,31.29,3.4975
1382,19,Other,High School,2.94,2.17,0.15,3.25,1.37,6.07,4.54,75,392,1,1,Average,6,41.68,41.42,71.8,4.695
1383,17,Male,High School,5.17,4.45,0.39,1.98,0.92,3.71,6.7,105,428,1,0,Good,1,15.31,54.2,88.2,4.4975000000000005
1384,19,Female,High School,4.63,4.26,0.97,5.95,0.38,5.13,7.35,65,88,0,0,Average,8,16.92,95.99,90.25,3.9325
1385,19,Male,College,2.83,1.6,2.28,5.72,3.03,11.31,4.45,54,332,0,0,Good,8,34.37,40.92,55.88,6.145
1386,21,Female,High School,6.12,4.34,0.55,4.89,2.97,8.15,5.73,14,8,0,1,Good,7,42.0,59.15,26.08,5.0775
1387,19,Male,High School,6.24,0.17,2.48,4.95,1.73,5.35,4.36,4,445,1,0,Good,6,20.17,31.95,81.66,4.984999999999999
1388,21,Female,College,1.66,4.98,2.84,3.85,0.9,10.38,7.28,94,195,1,1,Poor,5,31.52,80.84,71.6,5.487500000000001
1389,24,Male,High School,8.99,0.5,4.89,1.14,1.09,5.83,8.65,105,103,1,0,Good,7,12.09,78.59,6.14,2.83
1390,18,Male,High School,3.56,0.14,3.69,2.47,0.76,7.65,6.3,65,332,1,0,Poor,5,33.94,82.07,68.55,4.705
1391,22,Male,College,7.89,2.45,0.85,3.27,3.97,9.78,6.21,100,201,1,1,Average,5,12.49,48.65,49.88,5.46
1392,17,Male,College,4.33,2.88,0.78,4.84,2.19,9.72,5.22,65,260,0,0,Average,5,23.98,45.95,22.37,6.085
1393,18,Male,College,4.2,0.86,1.62,5.86,1.26,3.9,6.58,11,373,1,1,Average,3,32.03,83.99,57.39,5.045
1394,22,Other,High School,1.04,4.34,1.16,3.73,0.88,6.87,6.44,104,382,0,0,Good,8,42.84,42.09,97.56,4.04
1395,24,Male,College,3.37,1.99,3.0,5.4,0.21,6.0,6.24,53,417,1,0,Good,8,31.78,63.0,20.75,4.29
1396,17,Other,College,8.6,0.24,2.05,4.95,2.58,6.63,6.44,109,122,0,0,Good,6,42.7,60.33,65.88,4.785
1397,22,Other,College,7.12,4.88,1.61,3.79,0.01,6.47,4.88,66,182,0,1,Average,6,16.81,24.96,25.45,4.845
1398,24,Female,High School,3.71,3.6,0.64,3.78,2.98,11.61,6.62,76,186,0,1,Good,2,47.67,43.61,23.49,6.6925
1399,23,Female,High School,2.71,0.63,3.93,5.12,0.99,3.9,7.02,2,181,1,0,Average,1,46.61,15.35,55.62,5.25
1400,19,Male,College,5.7,3.71,2.95,1.24,3.82,5.79,5.45,70,358,1,1,Poor,1,24.16,86.87,21.35,5.145
1401,18,Other,High School,4.87,4.39,0.48,3.25,3.42,9.66,5.1,118,43,0,1,Average,6,14.94,17.06,73.75,5.452500000000001
1402,21,Male,College,8.55,2.98,4.8,5.25,2.2,4.79,5.22,65,496,0,0,Good,1,37.08,14.12,67.23,5.955
1403,18,Male,College,4.7,3.16,1.15,2.16,0.67,7.65,8.28,5,170,1,0,Good,4,40.5,28.56,44.68,4.3825
1404,24,Male,College,1.21,1.79,4.42,1.49,0.35,6.12,5.21,64,102,1,1,Good,5,42.24,91.62,88.46,4.35
1405,20,Other,High School,2.07,0.83,2.62,1.22,3.27,9.91,4.43,2,105,1,1,Average,9,13.41,89.49,55.52,4.425
1406,18,Female,High School,3.29,3.65,3.89,2.18,1.33,7.84,4.12,17,202,0,0,Average,9,33.73,71.54,77.46,4.225
1407,17,Other,High School,1.8,0.5,1.27,4.97,2.26,4.5,7.97,88,95,1,0,Average,8,23.0,87.44,86.42,3.375
1408,21,Female,High School,4.03,0.27,2.54,1.69,0.74,6.33,8.78,99,495,1,1,Average,2,25.02,34.09,29.73,4.3100000000000005
1409,17,Female,College,7.45,1.56,1.64,1.83,1.48,9.52,5.45,14,337,1,1,Poor,3,36.09,36.52,70.15,5.725
1410,19,Other,High School,3.71,1.56,1.32,2.21,1.26,3.98,4.17,38,369,0,1,Average,8,47.23,62.08,23.21,3.505
1411,24,Other,College,5.03,0.33,2.96,1.87,2.92,8.34,5.69,19,179,0,0,Average,5,42.63,50.47,16.03,4.88
1412,24,Other,College,3.29,0.65,2.22,2.56,3.37,4.28,8.43,112,228,0,0,Poor,1,10.3,75.41,27.05,4.3525
1413,21,Male,College,7.37,2.52,3.52,1.49,1.3,3.77,7.38,107,400,1,1,Good,3,20.43,36.56,34.45,3.72
1414,20,Female,College,4.62,4.16,2.14,4.35,1.34,11.28,6.53,49,230,1,0,Good,6,35.27,67.0,65.44,5.775
1415,23,Male,High School,2.39,0.1,4.04,2.11,0.54,11.59,8.42,31,401,0,1,Good,5,16.47,64.77,2.61,5.07
1416,17,Male,High School,5.41,4.12,2.2,2.66,3.01,7.52,7.87,74,391,1,1,Good,4,17.63,71.68,5.48,4.5775
1417,18,Male,High School,9.93,1.4,2.97,4.39,3.51,4.47,7.57,7,444,1,0,Good,7,34.51,50.45,45.9,3.5725
1418,19,Other,College,5.37,4.63,4.34,1.92,2.44,3.3,6.88,56,3,1,0,Poor,1,46.37,60.45,58.13,4.335
1419,18,Female,College,8.17,0.28,1.7,4.4,3.7,5.58,7.95,91,458,1,0,Average,2,35.33,57.38,44.09,5.0075
1420,24,Other,College,1.64,0.14,0.7,4.1,3.45,7.63,7.86,103,91,0,0,Average,3,13.52,56.42,37.09,5.217499999999999
1421,22,Male,College,6.46,1.5,0.56,1.1,2.91,8.8,5.11,58,292,1,0,Average,6,24.58,37.62,19.43,4.6975
1422,23,Other,High School,9.15,1.88,0.53,3.36,3.01,7.14,4.79,26,460,1,1,Poor,9,19.95,83.48,16.44,4.1775
1423,23,Male,High School,7.14,2.54,1.71,3.68,3.68,11.47,8.87,88,133,0,0,Poor,8,49.15,73.33,24.28,4.57
1424,18,Female,College,4.04,2.55,4.75,1.14,2.26,5.23,4.13,72,485,1,0,Good,2,34.23,63.99,47.96,5.0600000000000005
1425,17,Male,High School,8.37,3.77,1.37,5.14,3.22,4.68,5.07,52,219,1,0,Average,7,14.34,84.05,61.98,4.4375
1426,23,Male,College,5.56,4.03,0.81,2.12,3.74,8.0,6.9,77,114,0,0,Average,2,15.58,91.72,92.43,5.305
1427,22,Other,College,7.95,3.03,4.72,1.39,2.18,6.32,7.78,90,0,0,0,Average,2,14.81,65.42,63.17,4.4825
1428,18,Male,College,4.29,3.43,0.19,2.53,2.62,3.74,8.76,73,381,0,0,Poor,6,15.23,36.01,30.17,2.8775
1429,23,Other,College,7.4,0.6,3.09,2.15,3.0,7.99,7.56,98,155,1,1,Average,1,32.21,57.81,59.15,5.395
1430,19,Male,High School,7.35,0.15,1.8,4.3,0.88,11.62,5.7,35,94,1,1,Average,8,38.25,55.44,81.27,5.555
1431,20,Other,College,8.26,4.39,3.94,5.48,2.94,10.5,7.41,44,60,1,0,Poor,5,35.62,77.41,70.46,5.8925
1432,22,Other,College,4.85,4.02,0.72,2.3,0.94,11.49,5.4,38,33,1,0,Average,9,30.32,56.91,28.4,4.8475
1433,19,Other,High School,2.83,1.81,4.08,5.14,0.47,10.84,5.42,72,474,0,1,Poor,8,33.09,11.46,93.44,5.64
1434,22,Male,High School,7.11,2.79,0.7,5.96,0.56,9.24,6.95,100,257,0,1,Good,9,28.91,47.04,14.47,4.8125
1435,23,Female,High School,1.2,3.22,0.45,1.66,1.41,11.44,4.56,52,172,0,1,Poor,3,48.0,59.11,49.01,6.385
1436,23,Male,High School,4.01,0.71,4.39,5.43,1.04,4.79,8.39,83,228,1,0,Good,8,33.71,35.97,78.62,3.4574999999999996
1437,22,Other,College,5.0,0.09,4.04,3.12,1.37,10.53,8.85,61,237,0,0,Average,1,20.56,26.46,47.9,5.95
1438,22,Female,College,7.02,2.92,4.62,3.69,3.09,9.26,8.26,114,114,1,0,Average,1,26.79,18.91,92.95,5.922499999999999
1439,21,Female,High School,3.02,4.31,1.82,4.36,0.25,9.16,7.85,97,34,1,1,Average,1,10.23,28.1,59.7,6.1675
1440,18,Male,High School,1.45,2.95,2.57,1.84,3.54,7.46,6.86,16,282,0,1,Average,4,24.51,71.41,9.66,4.609999999999999
1441,18,Other,College,2.76,3.83,1.47,2.66,2.68,9.72,7.68,24,412,1,1,Poor,9,32.71,18.12,83.62,3.9250000000000003
1442,19,Male,College,5.67,4.35,3.45,4.31,3.4,3.38,7.91,91,305,0,0,Good,3,14.4,84.39,15.82,4.195
1443,23,Male,College,5.45,2.07,0.46,5.91,1.23,5.79,6.73,7,455,0,0,Good,2,46.9,59.07,57.77,5.7425
1444,19,Female,College,1.76,0.48,0.14,5.98,2.3,4.95,7.29,44,310,0,1,Average,6,13.48,56.56,91.05,4.41
1445,20,Other,College,2.73,3.24,0.65,4.41,0.21,6.63,7.61,31,60,1,1,Good,7,22.4,79.66,35.4,4.1075
1446,23,Male,College,6.51,4.61,3.57,1.63,3.13,7.34,8.97,31,298,1,0,Average,4,34.31,57.35,56.01,4.0
1447,19,Male,High School,2.64,4.34,1.14,4.69,2.28,3.98,6.67,119,477,1,1,Good,4,17.33,39.26,59.1,4.5
1448,24,Male,College,8.91,4.4,1.69,3.21,3.46,10.49,5.0,81,269,1,1,Average,5,13.12,45.6,34.48,5.925
1449,24,Other,College,7.15,2.79,1.78,4.54,1.78,5.85,5.22,64,383,0,1,Poor,6,21.06,21.99,68.5,4.7924999999999995
1450,21,Male,College,4.06,0.87,0.19,5.49,0.55,4.76,7.43,13,483,1,0,Average,2,22.78,17.43,2.93,5.205
1451,24,Other,College,8.92,2.76,0.3,1.37,2.13,7.59,5.89,112,268,0,1,Average,6,48.52,96.25,72.7,4.2675
1452,20,Male,College,8.44,2.77,2.75,2.87,2.63,11.11,8.05,28,325,1,1,Good,5,43.91,33.52,59.24,5.2325
1453,18,Male,College,7.92,4.96,0.6,5.99,2.67,7.8,5.46,111,193,0,0,Poor,6,44.09,92.49,10.41,5.5825
1454,22,Male,College,6.89,3.02,0.45,1.09,0.37,5.34,8.82,7,200,1,0,Poor,8,17.19,46.23,2.54,2.4025
1455,19,Male,High School,3.63,2.84,1.42,5.96,0.52,3.44,8.94,20,477,0,1,Poor,7,15.92,73.74,69.63,3.365
1456,17,Female,College,6.84,4.82,2.31,1.25,1.34,6.81,7.32,71,44,0,0,Good,4,48.04,10.98,49.8,4.185
1457,24,Female,High School,6.08,0.8,0.76,1.92,1.54,11.08,5.61,44,89,1,1,Poor,8,14.62,61.82,30.36,4.8475
1458,24,Female,College,9.74,2.89,0.03,4.21,1.21,10.39,5.54,69,111,0,0,Average,3,27.47,11.76,98.14,6.515000000000001
1459,17,Male,High School,5.03,1.51,3.28,5.95,0.16,10.62,7.31,16,286,0,0,Good,2,21.2,88.99,77.69,6.8149999999999995
1460,21,Male,High School,8.24,3.17,3.69,3.33,1.58,4.87,6.39,74,343,1,1,Poor,8,28.73,16.15,13.04,3.4525
1461,23,Other,College,9.61,0.89,1.99,5.07,2.29,3.28,7.3,7,331,1,0,Good,5,41.54,51.02,41.42,4.0125
1462,22,Female,High School,2.98,0.79,3.99,4.44,1.87,7.38,6.54,43,117,1,1,Poor,3,24.28,11.27,98.08,5.57
1463,21,Other,High School,2.32,4.8,4.14,5.38,3.25,10.16,6.55,54,362,1,0,Poor,2,41.92,97.64,68.05,6.7475
1464,17,Other,College,3.55,1.64,2.45,4.03,0.01,7.43,6.09,5,456,0,1,Good,3,46.42,45.3,33.53,5.5925
1465,19,Male,College,3.97,0.8,2.36,3.6,0.65,6.67,7.09,68,245,1,0,Good,9,23.58,34.2,13.78,3.545
1466,21,Other,College,5.97,1.62,3.24,3.19,1.8,3.21,5.44,78,323,1,0,Average,5,14.78,32.58,15.79,3.9899999999999998
1467,18,Other,College,6.69,2.7,1.45,1.26,2.04,7.17,6.58,21,407,1,0,Average,6,27.56,50.34,90.88,3.9625
1468,24,Other,College,5.19,1.35,0.09,3.79,2.18,7.13,7.86,26,328,0,0,Good,8,15.26,89.26,40.18,3.7649999999999997
1469,21,Other,College,6.27,3.15,2.71,3.57,0.14,3.88,6.97,80,358,0,1,Poor,1,47.18,54.85,86.55,4.87
1470,19,Male,College,1.87,3.89,0.39,4.7,0.34,4.24,8.46,69,242,0,0,Good,5,32.66,14.36,74.04,3.87
1471,24,Male,High School,3.96,4.33,4.57,2.66,3.57,10.87,8.9,2,386,0,0,Poor,9,32.14,32.62,20.17,3.9074999999999998
1472,19,Male,High School,1.55,0.67,1.32,2.38,2.55,5.13,5.55,58,457,0,0,Average,6,32.2,74.7,13.64,3.99
1473,24,Other,High School,4.25,1.97,0.19,5.28,3.27,3.19,8.97,85,397,0,0,Poor,8,20.64,72.48,10.56,2.875
1474,23,Other,High School,9.68,1.86,1.49,3.53,2.33,6.91,7.49,116,150,0,1,Good,2,47.22,74.12,26.83,5.2375
1475,22,Male,College,6.91,3.24,4.69,4.01,1.57,3.79,5.35,118,111,0,1,Good,8,36.37,24.26,93.4,3.6125000000000003
1476,22,Other,High School,9.97,4.28,1.94,2.49,1.36,11.89,4.35,43,156,1,0,Good,6,32.27,96.55,37.6,6.0075
1477,22,Male,High School,4.3,4.88,2.96,4.85,2.91,10.98,8.98,33,496,1,1,Good,9,11.31,43.27,58.3,4.4625
1478,22,Male,High School,4.36,4.44,0.44,4.14,3.2,4.58,7.09,107,495,0,1,Poor,3,18.22,59.07,53.19,4.6575
1479,20,Other,High School,4.36,3.82,3.41,4.86,0.06,11.23,5.08,82,31,1,1,Good,5,33.0,96.64,21.14,6.5024999999999995
1480,22,Other,High School,7.14,3.52,3.24,4.7,2.02,6.97,6.68,78,39,1,1,Good,6,29.22,37.64,47.5,4.7475
1481,20,Male,High School,3.93,4.55,0.2,3.75,0.6,7.07,5.38,108,254,0,0,Poor,6,28.56,15.17,2.07,4.86
1482,19,Female,College,6.86,2.85,4.43,2.14,1.19,10.06,8.5,112,440,0,1,Poor,1,16.54,15.36,85.81,5.675000000000001
1483,22,Female,High School,9.62,1.23,4.17,5.44,0.92,5.21,4.96,50,339,1,1,Poor,5,32.18,55.4,25.63,5.1725
1484,22,Male,College,6.57,4.2,1.86,5.62,1.56,10.91,7.92,88,8,0,1,Good,4,45.67,14.73,32.61,6.1525
1485,24,Other,College,7.05,4.72,3.73,4.5,2.71,6.32,8.45,35,210,0,1,Poor,2,43.69,59.15,77.82,5.0925
1486,18,Female,High School,6.36,2.55,2.27,5.34,1.95,4.81,6.59,5,152,1,1,Average,5,13.85,94.59,91.77,4.64
1487,21,Female,High School,5.73,1.04,2.36,3.22,3.69,6.45,4.44,93,317,1,1,Good,8,33.96,79.49,31.32,4.3075
1488,17,Male,High School,7.49,4.21,3.91,2.46,3.17,5.6,4.66,107,214,1,1,Good,1,29.08,84.73,42.86,5.6
1489,20,Male,High School,7.99,1.62,3.27,1.84,0.41,9.52,7.17,88,285,0,1,Average,1,26.1,54.43,41.95,5.797499999999999
1490,17,Male,College,7.32,3.32,4.92,1.18,1.28,5.98,8.98,100,404,0,0,Good,3,12.55,57.87,75.48,3.795
1491,17,Other,College,4.14,3.35,4.12,4.14,3.29,11.34,4.22,73,237,0,0,Poor,2,44.84,56.1,98.03,7.315
1492,24,Male,High School,1.76,4.71,4.6,1.87,2.49,8.23,6.4,32,169,0,0,Poor,9,36.06,21.96,43.24,3.675
1493,19,Female,College,6.38,0.82,4.78,4.02,3.14,10.94,4.97,86,166,1,0,Poor,2,19.3,35.42,79.94,6.9975
1494,19,Female,High School,8.16,4.03,3.25,2.26,3.88,6.23,4.94,29,36,0,1,Average,1,39.26,77.81,75.19,5.637499999999999
1495,17,Female,High School,6.08,3.57,3.93,2.27,0.33,5.76,6.92,26,327,1,1,Good,3,19.15,63.51,84.62,4.5275
1496,19,Other,High School,2.42,4.01,1.37,1.85,2.82,6.28,5.72,60,454,1,1,Good,3,11.13,85.35,80.33,4.8525
1497,24,Male,College,8.33,3.87,0.63,4.9,2.6,9.51,4.86,104,171,0,0,Poor,8,30.53,49.21,43.95,5.387499999999999
1498,22,Female,High School,3.66,0.02,2.92,2.57,2.22,9.21,6.61,42,54,1,0,Poor,1,31.01,99.32,93.34,6.0425
1499,18,Male,High School,9.21,4.79,4.66,3.08,1.28,11.22,4.49,25,9,1,1,Average,9,25.87,26.16,92.53,5.202500000000001
1500,24,Other,College,9.3,1.18,2.17,5.44,3.27,7.49,5.43,51,232,1,1,Good,9,13.47,87.89,80.55,4.625
1501,23,Male,High School,6.0,0.22,1.77,4.19,1.58,3.53,5.55,16,159,1,0,Good,5,45.59,75.23,9.41,4.2925
1502,23,Male,College,9.04,0.63,4.55,3.4,2.52,6.5,8.45,105,301,0,0,Poor,3,11.25,33.18,2.65,4.612500000000001
1503,23,Other,College,2.41,2.52,1.58,5.13,0.34,7.71,6.41,60,120,1,1,Poor,4,11.43,99.81,81.54,5.6075
1504,17,Male,High School,1.77,4.41,0.31,5.24,1.93,5.14,5.86,20,429,0,1,Good,5,29.67,62.24,99.51,4.88
1505,17,Female,High School,4.15,1.53,4.51,5.71,2.85,5.43,8.04,84,67,1,0,Average,8,32.32,77.57,25.65,3.7750000000000004
1506,21,Male,College,5.23,4.52,4.12,4.55,1.74,7.4,6.29,2,196,0,0,Good,1,48.63,33.79,24.17,6.165
1507,22,Female,High School,4.32,4.98,4.3,2.03,1.33,4.0,7.73,49,85,0,0,Good,7,17.99,93.99,81.89,2.8249999999999997
1508,20,Other,High School,8.25,0.97,4.88,2.47,1.46,10.25,6.36,27,206,1,1,Good,1,23.33,38.18,73.89,6.34
1509,23,Female,High School,3.66,2.32,0.1,1.32,0.87,4.88,8.91,57,118,0,0,Good,5,31.27,57.67,87.1,3.0725
1510,19,Male,College,4.12,3.51,3.41,2.82,3.42,7.76,5.55,66,91,0,0,Average,7,16.19,59.04,64.53,4.5075
1511,19,Male,High School,5.91,1.75,0.75,4.32,3.26,6.92,8.96,66,283,0,0,Average,8,47.79,69.35,94.24,3.57
1512,23,Other,High School,1.07,4.24,3.38,2.95,0.78,3.47,7.45,100,273,1,0,Good,2,46.6,62.12,88.03,4.2425
1513,18,Male,College,3.27,2.68,4.89,4.96,3.95,10.07,8.62,95,386,0,1,Average,3,26.77,51.53,89.89,5.8525
1514,22,Male,College,4.32,3.41,3.98,1.22,1.9,6.69,7.36,11,162,1,0,Good,6,23.93,60.38,60.82,3.6375
1515,17,Male,High School,9.39,0.14,4.42,4.54,0.71,8.88,6.51,57,166,1,0,Poor,7,34.25,74.44,48.34,4.9775
1516,23,Other,High School,6.4,1.97,2.29,5.23,1.31,5.95,7.82,51,146,0,1,Average,5,37.5,77.28,67.53,4.59
1517,22,Female,College,3.02,4.05,0.51,4.62,3.76,4.48,6.52,58,419,0,0,Poor,4,16.67,47.01,86.41,4.6450000000000005
1518,20,Female,High School,9.22,0.55,4.63,5.37,0.68,6.48,8.08,85,159,0,0,Average,8,20.49,16.03,56.11,3.9425
1519,21,Female,College,3.0,4.17,1.2,1.82,2.41,11.26,7.1,118,393,1,0,Average,2,17.91,76.61,36.45,5.995
1520,21,Female,High School,5.91,1.18,2.62,5.93,0.69,5.88,8.4,67,390,1,1,Good,1,33.66,26.1,7.56,5.6025
1521,19,Other,College,1.91,1.9,0.48,2.01,3.06,4.67,5.32,64,126,0,0,Good,1,36.53,73.41,82.79,5.09
1522,22,Female,High School,8.13,4.41,3.08,1.79,2.48,11.3,8.84,31,497,0,1,Poor,3,30.06,98.06,55.93,5.3125
1523,20,Other,College,6.95,4.33,4.32,2.87,3.68,7.32,5.12,53,343,1,1,Average,9,16.22,26.66,37.15,4.0175
1524,22,Other,College,8.53,4.1,1.91,5.22,3.1,7.27,4.39,40,460,1,0,Good,4,30.8,85.31,56.63,6.0249999999999995
1525,19,Female,High School,4.38,3.88,3.51,1.52,0.64,9.8,4.29,119,280,1,1,Average,4,32.3,49.35,45.43,5.7575
1526,19,Male,College,7.15,2.6,1.67,4.04,1.23,7.54,6.34,68,173,0,1,Average,8,44.11,66.45,73.76,4.31
1527,22,Male,High School,9.17,4.7,1.71,2.86,2.32,10.4,6.71,106,213,0,0,Poor,3,41.99,76.17,93.43,5.8875
1528,18,Male,High School,7.62,1.62,3.08,3.43,2.03,4.44,7.75,63,11,0,1,Average,1,38.5,31.76,82.02,4.78
1529,20,Other,High School,5.9,4.22,3.65,5.5,2.18,4.58,7.76,88,478,0,0,Average,4,26.02,17.94,43.46,4.58
1530,22,Female,High School,6.27,0.32,0.81,2.24,0.69,6.3,5.08,101,172,0,1,Poor,5,15.08,51.69,99.15,4.615
1531,18,Other,College,7.0,1.82,1.52,3.72,2.83,6.37,5.64,117,483,0,1,Average,6,32.55,72.03,25.29,4.612500000000001
1532,20,Other,High School,3.12,3.64,3.38,4.36,1.41,6.15,5.08,109,377,1,0,Average,2,38.33,90.43,23.17,5.8575
1533,20,Male,College,1.12,1.92,1.83,3.16,3.47,5.71,7.23,65,116,0,0,Poor,2,27.22,29.41,17.45,4.91
1534,22,Female,High School,1.61,3.87,4.34,1.73,1.97,3.76,8.1,50,301,0,1,Average,3,19.54,11.33,84.42,3.5975
1535,24,Male,College,7.59,4.02,0.27,3.88,0.1,9.71,5.15,115,359,1,0,Poor,6,43.91,23.26,88.93,5.61
1536,17,Female,High School,5.53,1.05,3.93,4.7,1.16,3.27,8.13,119,493,1,0,Poor,9,44.97,31.29,3.92,2.71
1537,23,Female,College,1.88,1.18,0.78,4.5,0.84,4.24,5.85,35,441,0,0,Good,9,45.28,49.32,21.83,3.4725
1538,24,Male,College,1.09,4.95,2.41,2.9,3.9,6.89,4.43,28,52,1,0,Average,7,25.45,62.25,60.89,4.59
1539,20,Other,College,2.88,1.41,3.17,3.11,2.2,3.23,5.44,83,270,0,0,Poor,7,33.33,27.12,40.22,3.4749999999999996
1540,21,Other,High School,9.55,1.32,0.78,5.38,0.42,11.41,6.73,104,5,0,0,Good,8,25.68,56.71,56.72,5.515
1541,18,Female,High School,1.56,4.59,1.23,5.83,2.72,7.31,5.34,95,109,1,1,Good,1,30.43,68.69,56.47,6.699999999999999
1542,24,Female,College,9.81,4.22,2.63,1.61,3.48,3.12,8.79,95,387,1,0,Average,3,37.86,14.16,44.69,3.2350000000000003
1543,17,Female,College,3.71,2.61,2.15,4.33,1.82,9.12,8.0,6,99,0,1,Poor,9,42.73,31.3,16.43,4.1125
